id,Unnamed: 0,Unnamed: 0.1,author_id,date,favorites,hashtags,mentions,retweets,text,url,Relevant,Violent,Incites,Threat,Anger,Upset,Neutral
498516286033649665,10660,10660,969206162,2014-08-10 17:08:39,0,#MichaelBrown,,1,So 2 black boys cross the street. That's all it took for the dirty pig to shoot at them and kill #MichaelBrown . http:// fox2now.com/2014/08/10/fer guson-police-officer-shoots-kills-teen-community-outraged/ …,http://fox2now.com/2014/08/10/ferguson-police-officer-shoots-kills-teen-community-outraged/,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498978352095436800,10661,10661,973533037,2014-08-11 23:44:44,0,,,0,"Witnesses: Teen shot had arms raised: Michael Brown , 18, was fatally shot by a police officer Saturday night. ... http:// bit.ly/1uF2eTp",http://bit.ly/1uF2eTp,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498804928811663360,10662,10662,636498158,2014-08-11 12:15:37,0,,,0,This whole Michael Brown thing shouldn't be a race case. The kid PHYSICALLY ASSAULTED A POLICE OFFICER AND TRIED TO TAKE HIS WEAPON.,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498890152782336001,10663,10663,35754345,2014-08-11 17:54:16,0,#MichaelBrown,,0,"If you were killed by a cop, would media run photo of you in cap & gown or in a tough-guy pose? #MichaelBrown http://www. bbc.com/news/blogs-tre nding-28742301 …",http://www.bbc.com/news/blogs-trending-28742301,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498766557896380416,10664,10664,1534757532,2014-08-11 09:43:08,0,,,0,"Michael Brown shooting: Rioting, looting erupts after peaceful vigil http://www. cbc.ca/1.2732875",http://www.cbc.ca/1.2732875,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498914502608695296,10665,10665,32384361,2014-08-11 19:31:01,0,#MichaelBrown,,0,I don't care if he got mouthy. Or if he was defiant. He is a child. The police behave as though they are above the law. #MichaelBrown,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498886087117656064,10666,10666,2602140464,2014-08-11 17:38:06,6,#MichaelBrown,,0,".Constables have shot someone's escaped property, oddly fully named #MichaelBrown , and other slaves decided to loot & pillage.",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498914489765335041,10667,10667,798783390,2014-08-11 19:30:58,0,#MamiiGuerrero,,0,~ #MamiiGuerrero . What We Know About the Police Shooting of Michael Brown : Everything we know about the poli... http:// abcn.ws/1mD7Xnx,http://abcn.ws/1mD7Xnx,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498967956517556224,10668,10668,2572872319,2014-08-11 23:03:25,0,,,0,"Protests Continue In Ferguson, Mo. After Police Kill Unarmed Black TeenNeon Tommy18-year-old Michael Brown would... http:// fb.me/3F8M1Uf1s",http://fb.me/3F8M1Uf1s,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498690461662314497,10669,10669,78416695,2014-08-11 04:40:45,5,,,2,This isn't even about Michael Brown anymore. This is just people stealing shit.,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498826491908882432,10670,10670,26513532,2014-08-11 13:41:18,0,#MichaelBrown #Ferguson #JohnCrawford,,1,"""As our community processes the murder of #MichaelBrown , 18, by #Ferguson , MO police and #JohnCrawford , 22, by... http:// fb.me/3a1IYMrue",http://fb.me/3a1IYMrue,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498337528408449024,10671,10671,42921216,2014-08-10 05:18:20,2,#Ferguson,@ElizabethKSDK,25,"Lesley McSpadden, the mother of Michael Brown , told @ElizabethKSDK that police shot her son 8 times. http:// on.ksdk.com/1q2MyFx #Ferguson",http://on.ksdk.com/1q2MyFx,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498652884427210752,10672,10672,56148255,2014-08-11 02:11:26,1,#RIP #Police,,0,#RIP Michael Brown . Hopefully a day will come when #Police stop murdering Unarmed Innocent Black Men......,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498271529097244672,10673,10673,13604612,2014-08-10 00:56:04,0,#MichaelBrown #FergusonPolice #NAACP,,2,"Unarmed black teen, #MichaelBrown , killed by #FergusonPolice officer. St. Louis County #NAACP wants investigation. http:// ow.ly/A9zJi",http://ow.ly/A9zJi,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498975857373765632,10674,10674,858921774,2014-08-11 23:34:49,3,,@dailykos,4,What Sort of White Person Do You Want to Be? On the Cowardly Police and the Murder of Michael Brown http://www. dailykos.com/story/2014/08/ 11/1320774/-What-Sort-of-White-Person-Do-You-Want-to-Be-On-the-Cowardly-Police-and-the-Murder-of-Michael-Brown … via @dailykos,http://www.dailykos.com/story/2014/08/11/1320774/-What-Sort-of-White-Person-Do-You-Want-to-Be-On-the-Cowardly-Police-and-the-Murder-of-Michael-Brown,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498883274866167808,10675,10675,25625548,2014-08-11 17:26:56,0,,,0,Rip Michael brown http:// instagram.com/p/rkPtldOqp9/,http://instagram.com/p/rkPtldOqp9/,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498826616164724736,10676,10676,22427930,2014-08-11 13:41:47,0,,,0,"Michael Brown Killed By Police, Riots Breaks Out! [Watch] http:// bit.ly/1ui3ZbW",http://bit.ly/1ui3ZbW,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498649816285847552,10677,10677,45671194,2014-08-11 01:59:15,0,#MichaelBrown,,0,They're handling business at the #MichaelBrown vigil,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498899423347232769,10678,10678,226178572,2014-08-11 18:31:06,0,,@wizkidayo,0,»MGN-AFRICA® pin:263789F4 » What We Know About the Police Shooting of Michael Brown : Everything we... » http://www. bit.ly/19qZv3w @wizkidayo,http://www.bit.ly/19qZv3w,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498751500319850498,10679,10679,119310727,2014-08-11 08:43:18,0,,,0,"EL FRIJOLERO aka MICHAEL BROWN なるアーティストによる埋蔵リミックス・ワークが12""音盤化！限定200枚。 http://www. japonica-music.com/index.php?main _page=product_info&cPath=1_2&products_id=14274 … pic.twitter.com/d7hvjhPK7Q",http://www.japonica-music.com/index.php?main_page=product_info&cPath=1_2&products_id=14274,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498899646673326080,10680,10680,2486437634,2014-08-11 18:31:59,0,,@cnnbrk,0,"“ @cnnbrk : FBI opens investigation of teen Michael Brown 's shooting in Ferguson, Missouri, official tells CNN http:// cnn.it/XWemEQ ” GOOD",http://cnn.it/XWemEQ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498911508102152192,10681,10681,18642609,2014-08-11 19:19:07,0,,@CBSNews,0,RT @CBSNews FBI looking into possible civil rights violations in Michael Brown shooting http:// cbsn.ws/1sOztV7,http://cbsn.ws/1sOztV7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498848383709106176,10682,10682,154161659,2014-08-11 15:08:17,0,,@voxdotcom,0,The Michael Brown shooting and aftermath: what we know about the unarmed teen's death http://www. vox.com/2014/8/11/5988 925/mike-brown-killing-shooting-case-ferguson-police-riots-st-louis?utm_medium=social&utm_source=twitter&utm_name=share-button&utm_campaign=vox&utm_content=article-share-top … via @voxdotcom,http://www.vox.com/2014/8/11/5988925/mike-brown-killing-shooting-case-ferguson-police-riots-st-louis?utm_medium=social&utm_source=twitter&utm_name=share-button&utm_campaign=vox&utm_content=article-share-top,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498319371954315264,10683,10683,66231277,2014-08-10 04:06:11,0,,@ShaunKing,0,"“ @ShaunKing : Meet 17 y/o Michael Brown . Just shot 10 times and killed by police TODAY. Unarmed. https://twitter.com/ShaunKing/status/498274937593815040/photo/1 pic.twitter.com/IjX7ly5EGp ”. Smh, so sad!!",https://twitter.com/ShaunKing/status/498274937593815040/photo/1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498865762497732608,10684,10684,546021466,2014-08-11 16:17:20,0,#MichaelBrown,,0,"Me: ""In America, they again.."" Bro: ""..shot an unarmed black guy?"" He didn't read it in the News. #MichaelBrown",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498973250089545728,10685,10685,196040283,2014-08-11 23:24:27,0,,,0,What we know about Michael Brown 's shooting http:// fb.me/38N1OxQ7i,http://fb.me/38N1OxQ7i,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498837198335389696,10686,10686,93747129,2014-08-11 14:23:50,0,#michaelbrown,,0,"#michaelbrown scary >> ""If he did nothing wrong there would have never been a situation in the first place."" (cont) http:// tl.gd/n_1s3h71a",http://tl.gd/n_1s3h71a,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498829866637479936,10687,10687,21865734,2014-08-11 13:54:42,0,#MichaelBrown,@MichaelSkolnik,0,@MichaelSkolnik tlaking #MichaelBrown 10:10am...want to call in? 888-947-8277,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498813232996306944,10688,10688,1715884526,2014-08-11 12:48:36,0,,,0,"Aux Etats-Unis, nouvelle polémique après qu'un policier a tué un jeune Noir: Michael Brown , 18 ans, a été abat... http:// bit.ly/1ymBl71",http://bit.ly/1ymBl71,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498716538548264960,10689,10689,39415582,2014-08-11 06:24:23,0,,,0,"Unarmed Ferguson, Mo Teen Michael Brown Shot Multiple Times, Killed By Cop. Community Outraged http:// youtu.be/KFmiuwHCSfY",http://youtu.be/KFmiuwHCSfY,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498501015105048577,10690,10690,66464745,2014-08-10 16:07:58,2,,,2,"An unarmed Michael Brown shot by police, sparks community outrage http:// bit.ly/1oTwOrv",http://bit.ly/1oTwOrv,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498927098963058688,10691,10691,25455002,2014-08-11 20:21:04,0,#MichaelBrown,@Locs_n_Laughs,1,Man LZ @Locs_n_Laughs : How many unarmed ppl have 2 die? My piece about #MichaelBrown and the mayhem from last night-- http://www. cnn.com/2014/08/11/opi nion/granderson-missouri-police-shooting/index.html?sr=sharebar_twitter …,http://www.cnn.com/2014/08/11/opinion/granderson-missouri-police-shooting/index.html?sr=sharebar_twitter,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498980521850859520,10692,10692,631564635,2014-08-11 23:53:21,0,#,,0,"Protest Over Michael Brown Death Turn Chaotic, Anonymous Joins Cause | Global Grind http:// globalgrind.com/?p=4003307#.U- lXamMlzsI.twitter …",http://globalgrind.com/?p=4003307#.U-lXamMlzsI.twitter,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498654703614316544,10693,10693,17480767,2014-08-11 02:18:40,0,#michaelbrown,,0,"Let the legal process take it's course, looting, yelling ""we have guns too"" & throwing rocks will only end up with more death. #michaelbrown",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498966168795746305,10694,10694,2561965273,2014-08-11 22:56:19,0,#News,,0,"What we know about Michael Brown 's shooting: It's a case of he said, he said. The accounts of why a poli... http:// bit.ly/1rjGB8U #News",http://bit.ly/1rjGB8U,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498958658487586816,10695,10695,2562977288,2014-08-11 22:26:29,0,#Khaatumo #Khatumo,,0,BREAKING: Family of Missouri Teen Michael Brown Calls for Calm and Justice - NBCN... http:// bit.ly/1ukreC6 #Khaatumo #Khatumo,http://bit.ly/1ukreC6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498914857169981440,10696,10696,1531652898,2014-08-11 19:32:26,0,#MichaelBrown #Ferguson,@YohuruWilliams,5,"Please read and RT moving piece via @YohuruWilliams ""We should all be angry"" #MichaelBrown #Ferguson http://www. laprogressive.com/michael-brown- shooting/ …",http://www.laprogressive.com/michael-brown-shooting/,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498822133603401728,10697,10697,36472927,2014-08-11 13:23:58,1,#MICHAELBROWN,,0,ANONYMOUS #MICHAELBROWN http:// fb.me/75HAtW0ci,http://fb.me/75HAtW0ci,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498561690632732673,10698,10698,635942901,2014-08-10 20:09:04,0,,,0,"R.I.P Michael Brown , man I didnt know it was him!",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498772868772397058,10699,10699,309941768,2014-08-11 10:08:13,0,#michaelbrown,,0,Ppl will speak out about the riots but not the killing of #michaelbrown His life is worth more than a TV! SMH,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498589173226299392,10700,10700,2400995815,2014-08-10 21:58:16,0,,,0,"Police: Officer who fatally shot 18-year-old Michael Brown in Ferguson, Mo., placed on administrative leave -... http:// dlvr.it/6ZRxmG",http://dlvr.it/6ZRxmG,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498572156184580096,10701,10701,251322907,2014-08-10 20:50:39,2,,,0,Police Fatally Shoot Unarmed Black Teenager Michael Brown ! Damn shame! http://www. worldstarhiphop.com/videos/video.p hp?v=wshheKu4mIJ1O8Wwq3N4 …,http://www.worldstarhiphop.com/videos/video.php?v=wshheKu4mIJ1O8Wwq3N4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498951375489744896,10702,10702,16151138,2014-08-11 21:57:32,0,#MichaelBrown #Ferguson,,2,#MichaelBrown 's parents speaking. Hang on in there sister. You don't have to speak. #Ferguson,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498818646567686144,10703,10703,2505932678,2014-08-11 13:10:07,0,,,0,"Night of Unrest Over Police Killing of St. Louis Teenager: After an evening vigil for Michael Brown , 18, who w... http:// nyti.ms/1uG0MAl",http://nyti.ms/1uG0MAl,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498975283022946305,10704,10704,151199565,2014-08-11 23:32:32,0,,,0,The fact that my entire Facebook is wholeheartedly into the empty ALS ice bucket gesture and not Michael brown is killing me.,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498940961892753409,10705,10705,2466571680,2014-08-11 21:16:09,0,,,0,FBI to open probe into Michael Brown shooting in Missouri http:// goo.gl/rzmUsM,http://goo.gl/rzmUsM,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498491047610441728,10706,10706,22382549,2014-08-10 15:28:21,0,#MichaelBrown,@tjholmes,0,RT @tjholmes : Police chief: there's about 35 feet between officer's car and where #MichaelBrown was shot.,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498832166969946112,10707,10707,1527853549,2014-08-11 14:03:51,0,#MichaelBrown,,0,"After deadly police shooting, violence and uncertainty in Missouri suburb. #MichaelBrown ... http:// fb.me/6DagE3jxR",http://fb.me/6DagE3jxR,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498651467947859969,10708,10708,128429850,2014-08-11 02:05:49,3,#MichaelBrown #FergusonShooting,,5,I've only seen this kind of stuff on tv.. #MichaelBrown #FergusonShooting pic.twitter.com/bsWzTuYH8F,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498789887207030784,10709,10709,217653755,2014-08-11 11:15:50,0,#MichaelBrown,,1,#MichaelBrown pic.twitter.com/abkOhvx4AO,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498606088854331392,10710,10710,1332405727,2014-08-10 23:05:29,0,#JonHerskovitz #KSDK #LouisCounty #MichaelBrown,,0,Missouri teen shot dead by police had ... http:// j.mp/1lNkODs #JonHerskovitz #KSDK #LouisCounty #MichaelBrown,http://j.mp/1lNkODs,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498833014399311873,10711,10711,5145071,2014-08-11 14:07:13,1,#FergusonRiot #MichaelBrown #ViolentFlashMob,,4,#FergusonRiot thieving thugs:OMG cops shot one of our own! -Look FREE Nike Jordan's! pic.twitter.com/kh6x5Sw0s9 #MichaelBrown #ViolentFlashMob,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498948805098627072,10712,10712,94482504,2014-08-11 21:47:19,0,,,0,Michael Brown case: Black shooting victims face trial by social media http:// zite.to/1svMi8e,http://zite.to/1svMi8e,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498856486265958400,10713,10713,1592393532,2014-08-11 15:40:29,0,#MichaelBrown,,1,#MichaelBrown was supposed to start classes TODAY. HE could have been YOU or ME. It aint safe out here for young black people.,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498671552032825345,10714,10714,2572029751,2014-08-11 03:25:37,1,,,3,"Unarmed Ferguson, Mo Teen Michael Brown Shot Multiple Times, Killed By Cop. Community Outraged http:// youtu.be/KFmiuwHCSfY",http://youtu.be/KFmiuwHCSfY,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498871152127655937,10715,10715,2187141895,2014-08-11 16:38:45,0,,,0,18-Year-Old Michael Brown 's Shooting Revives Police Brutality Outcry http:// allthegoss.co.uk/uncategorized/ 18-year-old-michael-browns-shooting-revives-police-brutality-outcry/ …,http://allthegoss.co.uk/uncategorized/18-year-old-michael-browns-shooting-revives-police-brutality-outcry/,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498439108600283136,10716,10716,352829620,2014-08-10 12:01:58,1,#RIP #MichaelBrown,,0,Fuck the police!! #RIP #MichaelBrown,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498590919466033153,10717,10717,2363152842,2014-08-10 22:05:13,0,#nerdland,,0,Watch on Renisha McBride's killer and police shooting of teen Michael Brown in Missouri #nerdland http:// jp86.co.vu/193H,http://jp86.co.vu/193H,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498704283450097665,10718,10718,846313080,2014-08-11 05:35:41,0,,,0,Protesting for Michael Brown is okay. But looting and burning down a gas station. WHAT THE FUCK?,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498652683981422592,10719,10719,27398256,2014-08-11 02:10:39,0,#ferguson #michaelbrown #theworldiswatching #myslmpd,@tefpoe @antoniofrench @Hot1041 @brittanynoble @_kaybeemarie @SLMPD,0,. @tefpoe @antoniofrench @Hot1041 @brittanynoble @_kaybeemarie #ferguson #michaelbrown #theworldiswatching WE SEE YOU #myslmpd @SLMPD,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498666890214899712,10720,10720,729634944,2014-08-11 03:07:06,0,,,0,Video: QuickTrip looted by Michael Brown protesters http:// dlvr.it/6ZXHf2,http://dlvr.it/6ZXHf2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498803915073138688,10721,10721,429547675,2014-08-11 12:11:35,0,#MichaelBrown #Ferguson,@stltoday,0,THIS>>Strong editorial in @stltoday : #MichaelBrown and Disparity of Due Process: http:// m.stltoday.com/news/opinion/c olumns/the-platform/editorial-michael-brown-and-disparity-of-due-process/article_40bb2d0e-8619-534a-b629-093ebc79f0a6.html?mobile_touch=true … #Ferguson,http://m.stltoday.com/news/opinion/columns/the-platform/editorial-michael-brown-and-disparity-of-due-process/article_40bb2d0e-8619-534a-b629-093ebc79f0a6.html?mobile_touch=true,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498954980485632000,10722,10722,95234049,2014-08-11 22:11:52,0,,@marclamonthill @106andpark,0,And I still can't watch BET as dope as this is RT @marclamonthill : I'll be on @106andpark at 6PM to talk about the death of Michael Brown .,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498651242613448704,10723,10723,248514798,2014-08-11 02:04:55,0,,,0,Fatal Police Shooting of Michael Brown Sparks Protests in Missouri http:// flip.it/wNw6K,http://flip.it/wNw6K,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498373135385632769,10724,10724,630601375,2014-08-10 07:39:49,0,,,0,RIP Kevin Ward Jr. RIP Michael Brown .,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498973719533223936,10725,10725,218760126,2014-08-11 23:26:19,0,#Life,,0,Sad thing is that Robin Williams death will recieve more coverage than the death of Michael Brown . #Life,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498884838586212353,10726,10726,1179710990,2014-08-11 17:33:09,0,,,0,"Video: A protest at the Ferguson, Mo., Police Department over the slaying of Michael Brown ... http://www. occuworld.org/news/1296831",http://www.occuworld.org/news/1296831,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498528415905902592,10727,10727,95110047,2014-08-10 17:56:51,0,,@NBCNews,0,Fatal Police Shooting of Michael Brown Sparks Protests in Missouri http:// nbcnews.to/1ud3uQj via @NBCNews,http://nbcnews.to/1ud3uQj,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498978433658269696,10728,10728,358599339,2014-08-11 23:45:03,0,,,0,New: Benjamin Crump Representing Michael Brown 's Family After Teen's Fatal Shooting http:// huff.to/1oqrQni,http://huff.to/1oqrQni,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498667254004056064,10729,10729,316100442,2014-08-11 03:08:32,0,,,0,"Crowd shouting ""We are Michael Brown !"" RIP, hope justice will be served https:// vine.co/v/MVtmJVizeLl",https://vine.co/v/MVtmJVizeLl,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498649266781708289,10730,10730,313600446,2014-08-11 01:57:04,1,#MichaelBrown,@rlippmann,1,And the idiots will ruin the purpose of the protest “ @rlippmann : Protestors are hurling rocks at any police car that passes. #MichaelBrown ”,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498677654166700032,10731,10731,101598769,2014-08-11 03:49:52,2,#Ferguson #MichaelBrown,,0,"Stay safe, all my friends in St. Louis. Tragic to know another useless death inflames old wounds #Ferguson #MichaelBrown",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498865291086942208,10732,10732,48774585,2014-08-11 16:15:28,1,,,0,"18 year old unarmed teen, Michael Brown , misses his first day college after being shot and killed by Sheriff Officers in Ferguson, Missouri.",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498888787225624576,10733,10733,16491376,2014-08-11 17:48:50,1,,@msnbc,0,Why your Twitter feed seems racist - Michael Brown case: Black shooting victims face trial by social media http:// on.msnbc.com/XXgLzk via @msnbc,http://on.msnbc.com/XXgLzk,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498836048575606784,10734,10734,477856294,2014-08-11 14:19:16,0,,,0,CS Monitor - Missouri protest over Michael Brown fatal shooting turns violent http:// dlvr.it/6ZpdwN,http://dlvr.it/6ZpdwN,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498528348944232449,10735,10735,209917947,2014-08-10 17:56:35,1,#MichaelBrown,@tjholmes,0,“ @tjholmes Officer who shot #MichaelBrown is on paid administrative leave. Will be interviewed more extensively today.” < smh,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498893021388488704,10736,10736,1735544670,2014-08-11 18:05:39,0,#BlackLifeMatters,,0,15 Most Influential #BlackLifeMatters Tweets You Should See - On the eve of 18-year-old Michael Brown 's death at t... http:// ow.ly/2LBtBz,http://ow.ly/2LBtBz,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498978214325137410,10737,10737,246944099,2014-08-11 23:44:11,0,,,0,"Witnesses: Teen shot had arms raised: Michael Brown , 18, was fatally shot by a police officer Saturday night. ... http:// bit.ly/1uF2eTp",http://bit.ly/1uF2eTp,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498474332298166272,10738,10738,18513260,2014-08-10 14:21:56,0,#MichaelBrown #Revelations,,0,"Unfortunately trigger happy policemen are ""out to bury you"" 9 shots? RIP #MichaelBrown - Raheem DeVaughn #Revelations http:// youtu.be/C3-juBNBcXc",http://youtu.be/C3-juBNBcXc,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498784440840384512,10739,10739,91577531,2014-08-11 10:54:12,0,,,0,When Parenting Feels Like a Fool's Errand: On the Death of Michael Brown . http:// zite.to/1kuYeUO,http://zite.to/1kuYeUO,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498958524643176448,10740,10740,2570127337,2014-08-11 22:25:57,0,,,0,"Father of Michael Brown , slain by police in Ferguson, Mo. ‘He was a good boy; he didn’t deserve none of this’ –… http:// wp.me/p4rt6b-b4D",http://wp.me/p4rt6b-b4D,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498857699925585921,10741,10741,34113126,2014-08-11 15:45:18,2,#Ferguson,,3,"""Last night was the worst night of my life."" #Ferguson police chief. What about Michael Brown 's mother Saturday night?! Are you kidding?!",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498792735969931265,10742,10742,633459940,2014-08-11 11:27:10,0,,,1,"Michael Brown should be starting college in a few hours. Instead, he's yet another teenager executed for being young, Black, and outside.",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498869007764553728,10743,10743,518626327,2014-08-11 16:30:14,0,,,0,News reports on Michael Brown ’s death: how do mourners become a “mob”? http:// b4in.com/rEKN,http://b4in.com/rEKN,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498778120041037825,10744,10744,1382412630,2014-08-11 10:29:05,0,#NiggasHaveGot2Go,,0,I bet half the people looting in St. Louis have no idea who Michael Brown is and are just doing it to get free shit smh #NiggasHaveGot2Go,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498522442092924929,10745,10745,2376484598,2014-08-10 17:33:06,0,,,0,St. Louis Police: Black Teen Shot In Altercation With Officers: An 18-year-old man identified as Michael Brown ... http:// n.pr/1oTLx5K,http://n.pr/1oTLx5K,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498283755388567552,10746,10746,262172668,2014-08-10 01:44:39,0,,@jbouie,0,"@jbouie The town is Ferguson, the victim's name is Michael Brown .",,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498944242564083712,10747,10747,281582041,2014-08-11 21:29:12,1,,@ABC,2,*Really Bad Idea* Officer Who Shot Unarmed Missouri Teen Michael Brown To Be Identified - ABC News http:// abcn.ws/VduRuH via @ABC,http://abcn.ws/VduRuH,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498948663801307136,10748,10748,355470606,2014-08-11 21:46:46,0,#MichaelBrown #policeshooting #PoliceState #TeamEdShow,@edshow,0,@edshow I don't trust the police and i never have! THE POLICE ARE OUT OF CONTROL! #MichaelBrown #policeshooting #PoliceState #TeamEdShow,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498761009071673345,10749,10749,33682464,2014-08-11 09:21:05,0,,,0,Anger Over Michael Brown Shooting Leads to Looting - Wall Street Journal http:// ow.ly/2LzGhl,http://ow.ly/2LzGhl,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498876788593152000,10750,10750,289284801,2014-08-11 17:01:09,0,#MichaelBrown,@AntonioFrench,0,Police in riot gear for protest re #MichaelBrown shot dead when unarmed.LiveTweets via @AntonioFrench,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498462458445455360,10751,10751,26614408,2014-08-10 13:34:45,2,#Ferguson #MichaelBrown,,0,Thanks everyone. I have a ride to #Ferguson for the #MichaelBrown news conference,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498964474108190721,10752,10752,34504863,2014-08-11 22:49:35,0,,@voxdotcom,0,The Michael Brown shooting and aftermath: what we know about the unarmed teen's death http://www. vox.com/2014/8/11/5988 925/mike-brown-killing-shooting-case-ferguson-police-riots-st-louis?utm_medium=social&utm_source=twitter&utm_name=share-button&utm_campaign=vox&utm_content=article-share-top … via @voxdotcom,http://www.vox.com/2014/8/11/5988925/mike-brown-killing-shooting-case-ferguson-police-riots-st-louis?utm_medium=social&utm_source=twitter&utm_name=share-button&utm_campaign=vox&utm_content=article-share-top,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498866543766560768,10753,10753,22990962,2014-08-11 16:20:27,0,,,4,PHOTOS: Damage in Ferguson after a night of rioting following shooting death of 18-year-old Michael Brown : http:// cbsloc.al/1pKWTbE,http://cbsloc.al/1pKWTbE,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
